,mun_name,year,TOTAL_TAX_SUM,5yr_growth,10yr_growth,15yr_growth,20yr_growth
15476,PLESSIS-BARBUISE,2022,308640.0,188.22502171212986,405.08951657775015,453.5051379996772,579.3898170771973
15477,PRENOIS,2022,308533.0,21.34356416952459,113.08116246305147,224.78525411596277,368.0273656745851
15478,PONTHOILE,2022,308506.0,32.316283378653104,39.07379107330421,103.21046530010011,192.85022687145218
15479,URSCHENHEIM,2022,308459.0,10.377983017065237,23.962255810121647,147.28947537198562,190.38541195963248
15480,ST VAAST DE LONGMONT,2022,308452.0,11.110630817555691,21.37519625704853,21.37519625704853,184.5813189651991
15481,LIEZ,2022,308446.0,11.389744571282055,26.422657594884825,80.03875742753411,143.35758130434098
15482,TRANS-LA-FORET,2022,308383.0,25.92098063715282,52.41736190739788,150.30274991071718,199.45911827539328
15483,PLOUEGAT MOYSAN,2022,308369.0,8.969316611717145,22.03644048344586,22.03644048344586,128.26761220214522
15484,MEVOISINS,2022,308365.0,20.97536671387491,39.53419971402197,116.55301726862224,163.02703071555908
15485,ORTHOUX SERIGNAC QUILHAN,2022,308265.0,67.47798308187957,90.33403309459126,90.33403309459126,403.8738782915706
15486,SAINT TRICAT,2022,308200.0,24.681419151260165,58.25742248878025,58.25742248878025,235.57631584678035
15487,PUYLAGARDE,2022,308125.0,35.931902804002185,72.94459037740508,169.58982973734405,216.59713945172822
15488,ST GEORGES D'AURAC,2022,308087.0,23.709845807902344,34.392025998386,34.392025998386,204.51804847190922
15489,MONTMIRAL,2022,308012.0,35.535255394797055,66.27726193046858,144.67534118170408,213.52055617194102
15490,CROIXMARE,2022,308007.0,7.724511316062828,24.585197349793305,24.585197349793305,151.77752527936045
15491,L ISLE-EN-RIGAULT,2022,307995.0,30.971415449775048,30.971415449775048,30.971415449775048,30.971415449775048
15492,BOULOT,2022,307969.0,33.500225412678596,65.75563652803866,205.400581112841,478.139255476919
15493,AUVILLERS LES FORGES,2022,307964.0,27.270999070151873,67.31627014956997,67.31627014956997,353.8827725457252
15494,MOUSSEAUX NEUVILLE,2022,307936.0,54.80627598445583,76.10632627617838,76.10632627617838,196.66852925875259
15495,LA HOUSSOYE,2022,307849.0,-1.5374724937311295,38.029690939824505,100.11115516871534,137.41873288859753
15496,JULLIANGES,2022,307841.0,41.47364841265465,44.64105323002758,81.28128422862662,137.335687356889
15497,BARZY SUR MARNE,2022,307839.0,34.48976382080788,41.23387348369455,41.23387348369455,202.7616865171081
15498,ST JEAN DE LA RIVIERE,2022,307828.0,62.159827213822894,79.33678225205071,79.33678225205071,280.54666155690995
15499,CALOIRE,2022,307827.0,28.084067040593848,37.241413132646144,156.0488097020512,205.56277980166962
15500,VOLESVRES,2022,307823.0,19.9804335031435,46.321788814207075,167.0961752047758,264.1022911417858
15501,LA CHAPELLE HUON,2022,307778.0,19.771957816087482,23.4851129219276,23.4851129219276,221.34519409467725
15502,ST SATURNIN,2022,307766.0,43.305612724783714,41.2496328388897,41.2496328388897,131.80387135648112
15503,DANNEMOINE,2022,307733.0,20.559048794342914,56.64698396538559,155.17890459803473,255.25553259526913
15504,CASTILLON DE ST MARTORY,2022,307726.0,62.95076411467545,91.6663033390843,91.6663033390843,312.02635032000643
15505,RIVECOURT,2022,307666.0,16.7099113862588,34.0878880458137,83.28726319552008,159.90133301795942
15506,SANDRANS,2022,307624.0,27.052254216847565,39.493039495760215,118.09261832515668,176.3395945059782
15507,BRILLON EN BARROIS,2022,307622.0,18.00887688595465,30.401349701573523,30.401349701573523,193.48483547516147
15508,ST-QUENTIN-EN-TOURMONT,2022,307470.0,49.99634119569725,48.08339714785222,48.08339714785222,223.11184438676318
15509,LEOGEATS,2022,307453.0,31.040170484816198,60.60438268864105,164.92008099607943,216.31617934525403
15510,VILLENEUVE LES BORDES,2022,307452.0,20.56326540215597,35.570410610977845,35.570410610977845,168.19379263420507
15511,MONTREUIL-SUR-MAINE,2022,307435.0,28.538159864201557,74.70280038187026,157.59543519790864,241.93257777135167
15512,CUSSAY,2022,307419.0,20.02365967547983,33.06568900739305,68.49677716390423,93.51445603389126
15513,LE FERRE,2022,307383.0,13.733086170342663,23.751147398425047,81.77694723209481,109.60313672008182
15514,SAINT OVIN,2022,307349.0,10.907070145747557,20.56022343037806,20.56022343037806,152.39295744576017
15515,ROUZE,2022,307322.0,2.635331679084664,49.206441683537975,40.7087587564672,29.930494486910643
15516,FROMENTAL,2022,307278.0,19.76474073150198,34.280457801103864,78.3824263604593,129.90729725483155
15517,CARNAS,2022,307211.0,59.82841951376858,89.67739943815022,318.4295832198311,418.45582651253056
15518,MONTJAUX,2022,307169.0,69.14965087336725,86.23526701265945,110.97061772826551,241.7203439797973
15519,LYAS,2022,307165.0,9.069571732422423,34.961817974111796,166.6177695993334,238.45891090199882
15520,BERTHEN,2022,307106.0,13.623447928845215,49.409137569509646,37.4457343871678,40.71616760979633
15521,VERIN,2022,307026.0,8.347331423005802,25.776202863521846,94.68251049421075,243.82181011892766
15522,MARTOT,2022,306947.0,83.60599843279877,121.75527572480259,32.22552005479476,84.08168160964347
15523,REFFUVEILLE,2022,306910.0,40.39028049695351,65.79871427799687,132.56571718687246,159.03950033760972
15524,ORMOY VILLERS,2022,306859.0,28.43856601720277,56.67502310359088,56.67502310359088,270.32089110942155
15525,AMBLEVILLE,2022,306836.0,-1.500749572246245,13.901561693771413,70.2695803691331,107.31882001594573
15526,MAREAU AUX BOIS,2022,306828.0,30.037761757638176,45.2825364356942,45.2825364356942,223.8529495582787
15527,RANRUPT,2022,306778.0,34.93525458320138,46.4620761103605,131.68968876737986,190.21540673749138
15528,HADANCOURT LE HT CLOCHER,2022,306772.0,30.496852135443252,53.00883322609767,53.00883322609767,220.4855778773728
15529,THODURE,2022,306754.0,5.228240250006003,22.749226699959586,76.18705738425221,164.17664941395316
15530,QUINS,2022,306715.0,48.41527146036969,62.45669975317535,112.01302292144773,161.84520557300914
15531,MANERBE,2022,306691.0,45.946730497432654,67.86957568857555,168.19437885863198,232.29787418467072
15532,KALHAUSEN,2022,306678.0,-0.663049639646935,11.91279882349936,45.65082139278201,78.80952242130242
15533,SACY LE PETIT,2022,306626.0,15.140045135877015,41.14424860639929,41.14424860639929,183.0637716480189
15534,MONTRIEUX-EN-SOLOGNE,2022,306609.0,65.14631663425958,81.33316773712785,204.06398445015222,265.8294754927695
15535,CHEVRIER,2022,306577.0,41.632172225815395,70.62863503548073,195.48451144052277,315.20219940951813
15536,GREEZ SUR ROC,2022,306572.0,42.44653120774653,50.349670926799604,50.349670926799604,212.4236958227603
15537,COURANCES,2022,306537.0,51.27917879879583,91.91668127519972,277.40636773288026,392.5871766029246
15538,FRANGY EN BRESSE,2022,306483.0,33.882142233094534,41.413008872831966,41.413008872831966,188.8351710489115
15539,ST MAIXME HAUTERIVE,2022,306452.0,47.68201707885961,81.27891156462586,81.27891156462586,237.87431091510473
15540,FRESNES L'EGUILLON,2022,306427.0,9.843458186810626,17.614523960312432,17.614523960312432,185.50784052475146
15541,PEYSSIES,2022,306347.0,19.011767265324835,49.052931703068666,158.06552156955243,309.56576379047567
15542,ST IGNY DE ROCHE,2022,306321.0,18.531517238710677,33.32854549965397,33.32854549965397,98.69813964349655
15543,BRANSAT,2022,306272.0,52.06847927548609,76.11555800901647,259.30127520793985,89.73021527024935
15544,ARGILLIERS,2022,306226.0,32.55102261659994,74.49172630715229,612.6506865254829,1326.6958628401044
15545,VILLEPOT,2022,306221.0,21.508072868100168,36.40984293007136,74.02776751666562,103.81443642051316
15546,LA FERTE CHEVRESIS,2022,306133.0,48.181690570348465,56.2828000245043,56.2828000245043,156.4185680302878
15547,SAINT-MICHEL-ESCALUS,2022,306098.0,45.06189221466077,74.94813248363958,179.30433513089338,476.27125025886255
15548,SAINT FLOVIER,2022,306092.0,13.950241792278284,24.261959663538047,24.261959663538047,86.33355857089809
15549,LA GOUTELLE,2022,306065.0,25.14668901927913,39.77421667709422,52.11146507894697,73.45313792829859
15550,KRIEGSHEIM,2022,306009.0,4.232178865333261,32.006833093916214,173.0930898771117,245.97225519791067
15551,VARENNE ST GERMAIN,2022,305941.0,9.754618834080718,28.463515204447543,28.463515204447543,118.12730824623195
15552,LURY SUR ARNON,2022,305887.0,24.226647118785866,26.27956900466499,26.27956900466499,116.99499875855707
15553,NIEURLET,2022,305885.0,-2.5840846626900085,13.727115896551211,39.535255021280285,155.75241216702062
15554,LANVAUDAN,2022,305818.0,-11.529170801137498,1.6249734155678435,35.810462740918375,48.41355346552913
15555,MIGE,2022,305802.0,19.683923791035898,55.85761903305709,157.78013807753584,219.64252116650988
15556,EBERSVILLER,2022,305745.0,2.601059081726478,39.42623399365218,129.9751028605384,199.32742011278194
15557,HATTENVILLE,2022,305706.0,20.818562299183096,40.68967421568311,114.28391184881961,138.23907605265003
15558,LES PETITES LOGES,2022,305623.0,37.581874411967284,53.464491410953606,53.464491410953606,100.48477453720103
15559,CONDE SUR RISLE,2022,305592.0,44.06630240572509,67.42198457223,67.42198457223,184.5946096965859
15560,BOIS ARNAULT,2022,305582.0,21.37347579139691,34.71851166071507,34.71851166071507,118.05013450546942
15561,GERMIGNY SUR LOIRE,2022,305562.0,11.174903946908838,21.26390481822042,21.26390481822042,189.5224559408755
15562,ROUSSET LES VIGNES,2022,305481.0,54.5010393433171,64.70730957734176,64.70730957734176,283.1107265134128
15563,SOLEYMIEUX,2022,305471.0,22.532471179070832,53.98431277661837,210.2519830589382,314.83920908251395
15564,SAINT VICTOR DES OULES,2022,305417.0,63.05081307323531,79.06929021212726,79.06929021212726,396.52419892376975
15565,VAUMEILH,2022,305404.0,108.4526653470753,137.99816087654494,151.4296063951526,170.91154241918886
15566,SAINT CELERIN LE GERE,2022,305241.0,6.6992687257931465,27.42000793137275,27.42000793137275,225.76414087513342
15567,STE JULIETTE SUR VIAUR,2022,305187.0,37.64212425301612,51.022114894522495,51.022114894522495,229.92475838360252
15568,BREAU,2022,305112.0,20.69494770486875,21.41538265630969,137.77431421446386,259.45853606814245
15569,COSSAYE,2022,305095.0,21.706471571439398,23.122462651030272,113.59661712301434,107.06446862083709
15570,WANGENBOURG ENGENTHAL,2020,305048.0,-56.32150333479383,-52.575226398227684,-52.575226398227684,-20.855970153126087
15571,NOUIC,2022,305018.0,30.4945666124754,47.189568977165244,49.95894808776751,122.8018787298851
15572,ST ANDRE DE NAJAC,2022,304989.0,41.75776674661164,60.542495288829,60.542495288829,131.43273411593302
15573,CHEZAL BENOIT,2022,304982.0,11.402031654655236,14.591560303140746,14.591560303140746,100.7768217457423
15574,SAINT MARTIN DE MAILLOC,2022,304946.0,39.862314420294176,57.092299053673266,57.092299053673266,231.42701880230413
15575,REUIL,2021,304917.0,5.708788351534062,14.905619849036981,49.68777920688064,74.0145527179341
15576,BELVAL,2022,304911.0,23.912301377656764,42.062889330991325,98.61191628506849,161.99829866212977
15577,WOLSCHWILLER,2022,304784.0,12.960361729333062,45.98193330842697,163.87768177174422,249.21456970335828
15578,JOLIMETZ,2022,304749.0,6.511276776446164,20.465101570498504,84.55654806964421,117.83345246604718
15579,LANTENNE VERTIERE,2022,304708.0,9.961999689646088,37.40687963347102,37.40687963347102,170.45968951652273
15580,JUAYE MONDAYE,2022,304685.0,44.05842052756252,54.200617440153856,54.200617440153856,178.5436760067651
15581,FRIESEN,2022,304531.0,26.97150624160906,65.35410411089815,126.01380436396022,214.68591445961164
15582,HARAMONT,2022,304528.0,35.098996943361236,57.5253465756259,105.57048157798809,127.76111588945813
15583,MASLIVES,2022,304477.0,14.3657199950419,35.53514832092874,128.62238040531915,149.67568409745058
15584,EICHHOFFEN,2022,304444.0,-8.868746856964965,14.024397095120205,81.10994116562263,138.6223977928267
15585,PARNAY,2022,304441.0,11.698923153125056,26.988516678554596,84.6607830649319,124.81077528596008
15586,GILLY SUR LOIRE,2022,304427.0,23.03560602998828,29.307898805579626,29.307898805579626,112.09547630161705
15587,BETTANT,2022,304423.0,10.00841985061089,23.083734282133182,109.71404165030552,153.86988900286042
15588,SERY LES MEZIERES,2022,304415.0,49.96477676350183,49.63232764129334,49.63232764129334,196.8164976599064
15589,CONCORES,2022,304401.0,80.70596197113701,91.78369591925454,184.52680282282563,218.9816512800092
15590,USSEAU,2022,304366.0,-50.92794275791908,-44.864028636228596,-26.509689538775056,-5.6714993212795894
15591,TAGLIO ISOLACCIO,2022,304306.0,14.487693662104304,20.884429137220785,20.884429137220785,153.64540354913188
15592,VILLEMANOCHE,2022,304276.0,24.779475991486606,33.181597342285755,81.89078518695639,206.0541747553285
15593,LABOSSE,2022,304217.0,37.061850096415505,48.75191308132001,124.99593225353154,180.05136749855012
15594,SAINT-PANCRACE,2022,304146.0,217.71563476062633,36.51322285857915,155.03194754230324,138.22637873910284
15595,SIGONCE,2022,303901.0,68.11194149568797,101.50849064735799,154.94408697767673,208.37239979705734
15596,SALMBACH,2022,303896.0,7.397786989818457,20.998901081399605,78.4705011804226,111.32211922924475
15597,ST ONDRAS,2022,303860.0,34.72972913054852,69.04777800031154,69.04777800031154,261.8802624840711
15598,GOUAUX DE LARBOUST,2022,303811.0,-3.6945344347726854,12.361125493734928,12.361125493734928,72.92250073993124
15599,MONTCHAL,2022,303798.0,38.38627242869963,98.16704065125502,129.622911045101,245.40162583139104
15600,NEUILLE LE LIERRE,2022,303757.0,8.917980823705744,16.913703317385966,16.913703317385966,126.61499093560926
15601,BOULANCOURT,2022,303737.0,44.11647481946118,55.73700726034701,164.41343408315342,221.1904912970835
15602,DIONS,2022,303694.0,29.401087382612108,50.14362062402049,135.10458761050984,241.93228773770787
15603,PONTAUBAULT,2022,303675.0,30.767011445746817,70.12509733839026,86.7459136359723,198.08588957055215
15604,LOQUEFFRET,2022,303636.0,53.4313304395721,66.63794570091048,53.242387996426785,86.55902086559021
15605,ROVON,2022,303632.0,13.113190677713538,39.205384241557326,96.77519701368726,182.58506440324624
15606,MONGAUZY,2022,303623.0,20.158695609157647,53.02190325474503,116.59354691434645,119.6601169116796
15607,PEYROULES,2022,303481.0,59.277511861275556,81.70882854833398,162.72681626151396,204.17756662757714
15608,ST CHRISTOPHE EN BRESSE,2022,303439.0,5.379058864386178,17.265672703101693,17.265672703101693,256.05712140057733
15609,BERMERAIN,2022,303396.0,7.199112433353003,24.184847120461708,62.310684078470814,137.54218112634373
15610,VENSAT,2022,303336.0,36.37736934863145,65.43193717277487,184.84928162268756,104.55179947806033
15611,VILLANOVA,2022,303306.0,50.471049903011846,90.78968887994263,345.4094219924812,466.36602991429055
15612,ST FELIX,2022,303197.0,7.267137439148646,19.582639836558258,19.582639836558258,145.30501618122977
15613,SANTO PIETRO DI TENDA,2022,303174.0,44.688954112678076,62.59553038469583,62.59553038469583,326.0096113312537
15614,VIRANDEVILLE,2022,303150.0,29.54131733456401,50.07574332419132,119.27508661781832,173.85813398858133
15615,ST THEOFFREY,2022,303129.0,21.25062999496004,35.86222351702037,35.86222351702037,401.337986239746
15616,HARTMANNSWILLER,2022,303120.0,25.97456570526141,36.81910917724376,130.5726282480375,165.14581620335545
15617,KERFOURN,2022,303044.0,-3.4156571403074314,5.667193182491779,55.52761369060144,80.89587163630286
15618,TOUTRY,2022,302964.0,37.6039532908512,62.28185762493974,147.78885553747128,100.7194959553197
15619,MONTFORT,2022,302923.0,28.213235138509724,21.1687153251387,24.6591577812437,90.00614697543719
15620,SAINT PIERRE ROCHE,2022,302891.0,51.5872340638497,80.9222590568348,80.9222590568348,169.62950434411053
15621,LE CLERJUS,2022,302886.0,32.52446937445034,43.70451202732837,118.94318346103803,141.19736255335414
15622,INCHY EN ARTOIS,2022,302866.0,31.447122291229945,47.740232879184774,47.740232879184774,164.75920729415262
15623,DELUZ,2022,302855.0,8.327312267950525,42.97145338929042,20.888134916674982,25.936660540082002
15624,ARGY,2022,302827.0,17.39118636708998,29.422097237417944,35.4967023723232,76.13286725488713
15625,HARTZVILLER,2022,302794.0,1.419838890656663,14.11504441454581,102.15781707960289,119.53843811402014
15626,COMMENY,2022,302779.0,80.04019670220546,165.1862037556054,160.69724991820357,508.6866493778019
15627,LOUAN VILLEGRUIS FONTAIN,2022,302765.0,30.93163350472887,37.84853120617749,37.84853120617749,166.79326418934994
15628,COMMES,2022,302742.0,81.40973017023903,109.80041580041579,140.55971839267693,291.4379177926326
15629,ST SULPICE DE FAVIERES,2022,302651.0,57.825545073867225,63.7588940291643,63.7588940291643,210.522751757041
15630,ERQUERY,2022,302632.0,11.083704062605529,26.228154327424402,81.05414298534251,101.22477475979919
15631,SIGOULES,2019,302591.0,-28.425382542937772,-15.773343947803529,14.104763808180643,47.912735733768706
15632,STEINSELTZ,2022,302587.0,2.5558726435877794,15.948820919200202,83.30940394622854,124.60603181436917
15633,NANCRAY SUR RIMARDE,2022,302481.0,39.915721501655966,48.16097415224558,48.16097415224558,166.44439550759745
15634,ST CHAMANT,2022,302462.0,46.29925220806609,51.850550244999596,51.850550244999596,187.6700081794145
15635,SAINT-VITAL,2022,302441.0,91.20053104058667,15.657541004294503,66.83178420718757,70.0960597505146
15636,AUBERTIN,2022,302405.0,14.864531224479718,49.43690299115946,142.5546420693804,249.06847354326348
15637,RANCE,2022,302255.0,19.223335437046387,49.192473617185115,113.33789764185236,215.52273083146304
15638,NOYERS SUR JABRON,2022,302174.0,46.642272714037524,87.97292757878498,87.97292757878498,357.87408136980076
15639,LA CHAUSSEE,2022,302113.0,12.530543222384457,35.27225672414333,136.9532310057334,140.40184610487785
15640,FERON,2022,302074.0,-0.8455604792384703,6.994371774573456,61.43244210965098,92.54976702086294
15641,RIMAUCOURT,2022,302058.0,25.073186890540565,36.84129457813859,8.79562595898256,25.027111600453654
15642,COLOMBE LES VESOUL,2022,302020.0,64.72230857753706,87.65183569746563,87.65183569746563,306.68973782368073
15643,TEILLET ARGENTY,2022,301928.0,5.103980283082579,15.468869512008569,15.468869512008569,124.23171184552544
15644,MONT L'EVEQUE,2022,301922.0,25.65005326941004,47.136911665805705,47.136911665805705,258.6027507898425
15645,CHANTELOUP-LES-BOIS,2022,301897.0,13.450329757050788,25.892179511772017,74.07526999521417,81.74085266744525
15646,MERS-SUR-INDRE,2022,301862.0,8.49681189841206,28.79775055574756,57.96766985362994,76.48104300038003
15647,CAYRAC,2022,301809.0,30.336151872932522,55.56683813902663,109.66966549723853,148.3329767801603
15648,JURANVILLE,2022,301783.0,45.71638266949296,53.33956617396739,137.91852920539566,168.1967242252695
15649,ANGLARS-JUILLAC,2022,301770.0,50.21279773015755,76.55111891180341,164.89874384431042,193.827833656271
15650,BONNEVILLE SUR TOUQUES,2022,301769.0,125.03113325031133,154.56501016508776,154.56501016508776,856.4786053882725
15651,GEISPITZEN,2022,301767.0,31.518115136697045,63.209047248182756,195.47630937343948,256.3489720486993
15652,GRAND-LAVIERS,2022,301758.0,48.161714162264076,80.76377032976907,246.80841282611192,265.8027445085584
15653,ARRY,2022,301750.0,13.494890379168844,35.87140058986424,72.9087637668038,163.49569499991267
15654,ST MICHEL LOUBEJOU,2022,301744.0,72.74101213647813,94.51417225885888,94.51417225885888,226.8351331737487
15655,NOIRONTE,2022,301736.0,43.64687175678635,72.3920036108302,51.26658745795171,563.4184952288817
15656,HOUDANCOURT,2022,301695.0,11.18215454465049,33.761477652107985,125.17408925012874,173.85739572459494
15657,ROYNAC,2022,301672.0,31.997339680761694,59.179387601112296,149.8525757826735,194.6447233481467
15658,TAVACO,2022,301643.0,35.785924572128245,180.43118515488453,456.9684995753167,918.7200270178993
15659,CHATEAUVILAIN,2022,301632.0,26.046585486122137,59.0626005241759,158.29743870796474,263.4470792365529
15660,VARAIGNES,2022,301572.0,68.77675858093474,101.7042110332281,217.46091899573662,283.0020701304309
15661,MARCILHAC SUR CELE,2022,301541.0,121.86978051490335,127.39962595396821,127.39962595396821,295.99852916070233
15662,GRUSSENHEIM,2022,301532.0,3.135111469869958,23.92812520549747,95.29654073589514,162.1174057042517
15663,MITTELBRONN,2022,301506.0,32.49167274548922,44.168810427764015,100.04511707216741,133.23380159663344
15664,SAESSOLSHEIM,2022,301412.0,12.569652967627242,35.14293912981097,94.39664624314737,136.6893085712042
15665,SAULCET,2022,301391.0,16.16937955064928,31.3599693164632,143.06509887415723,212.12497799318567
15666,LE MESNIL-SOUS-JUMIEGES,2022,301372.0,21.56508410310193,37.872792069061745,73.17741703778194,170.68936093771052
15667,ASPRIERES,2022,301359.0,51.03821576243579,80.74671624782582,120.88748158409746,160.19824035779965
15668,SAINT GIBRIEN,2022,301337.0,20.504432882913505,29.601737559674852,29.601737559674852,171.80534884769764
15669,CRUGNY,2022,301314.0,-5.816123355453377,13.437139995934071,63.73002374599932,167.0110858064459
15670,CHARCENNE,2022,301301.0,58.942531888629816,104.69930431001684,419.11752037352903,262.6331435724
15671,ZOUAFQUES,2022,301215.0,38.81835149895154,146.4853850937776,238.37538475364533,409.65280362762684
15672,BOITRON,2022,301160.0,29.170062191722067,47.378929648044476,135.62732763746752,172.38276127165017
15673,DRACY SAINT LOUP,2022,301142.0,8.346285582707308,17.55828297496916,17.55828297496916,166.53744368621827
15674,CROUZILLES,2022,301099.0,53.16245142124646,61.47922107871266,221.32650338829305,226.96521842999707
15675,SORMERY,2022,301055.0,42.837147954148634,56.111612374640906,112.11213820702872,195.90623157067034
15676,BACQUEVILLE,2022,301017.0,7.976540641365952,23.638208209770564,69.43526643738848,90.84200315727409
15677,CAPDROT,2022,301009.0,56.24007308287224,93.78552896717332,178.35121139263916,242.92859095880425
15678,SALLES-LAVALETTE,2022,300990.0,64.38917289290865,96.46225645377109,192.68363834380287,267.1460460350569
15679,BENIFONTAINE,2022,300885.0,22.874901478737783,78.42593086762378,47.58959316413723,126.32802274676173
15680,ST MACLOU DE FOLLEVILLE,2022,300775.0,31.488063231430356,71.64191880571123,71.64191880571123,233.92730260236254
15681,CHARSONVILLE,2022,300757.0,17.7541296185364,32.56740614710563,69.64796398977904,111.19092760339863
15682,DOMPIERRE-SUR-AUTHIE,2022,300739.0,42.657438855473124,53.59028834662881,132.0642318643754,196.88835799678174
15683,BOHAL,2022,300738.0,9.420548234283926,30.100623815745074,110.86516010966128,241.20103016757238
15684,FOUCHY,2022,300690.0,3.0692132613047414,27.675022928767962,130.36083658928982,155.07061967171396
15685,MALVIES,2022,300673.0,54.97969155911097,53.84335937699869,136.3892950925358,195.17101233016572
15686,NEUILLY-L'EVEQUE,2022,300633.0,32.10514520742977,63.38572406821665,160.31761150605698,187.54399724538985
15687,TOUFFREVILLE,2022,300596.0,49.600859992435254,47.84524734652121,120.03791788362577,158.89121429002057
15688,AULLENE,2022,300492.0,80.09925201380898,98.26080071784857,146.70530861562207,340.15878363532494
15689,SAINT VICTOR DE BUTHON,2022,300469.0,24.02134790648527,29.825311850536423,29.825311850536423,146.2921219374247
15690,VITRY EN PERTHOIS,2022,300466.0,-6.104668422911178,-8.998782474907474,-8.998782474907474,88.88323118026088
15691,EPENOY,2022,300455.0,34.82024266791112,28.095755792884397,168.5535265778207,278.87442939648435
15692,MUEL,2022,300452.0,1.4201083562591774,9.590819892178963,56.81701932210821,72.52582558613601
15693,LE COURS,2022,300382.0,-4.1026967145862665,11.4346024432499,67.00042808933168,129.55683094770467
15694,AUSSAC-VADALLE,2022,300371.0,18.607920330744292,26.088690381241026,64.67076373165503,73.42035980693286
15695,ST MAURICE AUX RICHES HOMMES,2021,300327.0,31.77091560048439,50.6584128863316,50.6584128863316,179.85034989796586
15696,SAINT LAURENT LE MINIER,2022,300326.0,57.28897710787215,80.82886267709519,80.82886267709519,431.7574984949892
15697,TREILLES EN GATINAIS,2022,300308.0,57.30920938906146,67.07446660546886,67.07446660546886,261.4032131897226
15698,ISSIRAC,2022,300286.0,76.75839538511346,143.4461847780264,374.0784010356641,491.23055719629843
15699,HERLIN LE SEC,2022,300259.0,381.08406902408154,489.25151110762226,489.25151110762226,1049.2287671757185
15700,EVE,2022,300232.0,41.1063589791794,78.3030353420476,210.4071462542131,240.81641919811108
15701,BORT L'ETANG,2022,300231.0,18.37781571715276,26.95615771045821,26.95615771045821,125.0624067646684
15702,BEAULIEU SOUS PARTHENAY,2022,300218.0,2.873571095698895,7.9163895828465645,7.9163895828465645,106.58102073255486
15703,MEUSSIA,2022,300204.0,20.018230374362336,36.9706260779107,10.314366031565216,57.555146190543674
15704,LYE,2022,300176.0,18.31927473393772,23.19613226790119,68.79182177037528,92.11878780120963
15705,ST SIXTE,2022,300145.0,24.501715219618628,43.8344019858727,43.8344019858727,133.07526247126793
15706,THENEUILLE,2022,300140.0,43.5829235155667,60.890704318972496,140.79392840524366,162.01887401897878
15707,LUTTANGE,2022,300131.0,56.113330420489774,39.28355964767359,2.3970931918595726,40.217990525401085
15708,VALEILLE,2022,300123.0,17.44060918870058,35.650652890208676,125.11645001837697,232.64209079624044
15709,EPAGNY,2022,300117.0,30.443683336665593,-90.53680190400995,-90.40553116491226,-88.63176387833002
15710,LE TORPT,2022,300113.0,53.814180427852435,111.39779947311328,223.6277956305131,275.1318717032074
15711,BELMONT D'AZERGUES,2022,300090.0,6.228428821749057,9.103402641691904,9.103402641691904,13.649790947100527
15712,HOHROD,2022,300074.0,41.12031302172247,66.77726830623871,144.53915736288812,220.58845525154646
15713,BABOEUF,2022,300063.0,10.41145388713903,35.466176683039585,91.48272231262563,140.35420771855624
15714,COMBOURTILLE,2022,300025.0,5.867761012858332,74.27811307383548,29.69735482671716,92.65097762224292
15715,AUTEUIL,2022,300020.0,19.69678835028925,-57.95966639015313,-46.97025936884675,108.15352380423772
15716,AIGUEZE,2022,299973.0,63.39733638369148,98.67998383924018,221.89743424653125,307.9045417459886
15717,ST DIDIER D AUSSIAT,2022,299949.0,-3.888684172581188,1.6262972261467938,1.6262972261467938,121.3498734401405
15718,SEPT SAULX,2022,299946.0,11.40759119424439,16.89699520636034,16.89699520636034,59.37196142504184
15719,MASSIEU,2022,299905.0,4.055277794162038,15.321907720940247,60.561608266188394,111.15758049412443
15720,MAUZENS MIREMONT,2022,299869.0,55.73727070652512,82.45978046584078,82.45978046584078,245.63445867287547
15721,ST DENIS LE GAST,2022,299848.0,46.746210805017355,55.917467448729155,55.917467448729155,142.61509830892467
15722,SAINT-FRAIGNE,2022,299834.0,28.50928136398119,41.82181102660158,86.63222433164233,133.10528198031503
15723,DORRES,2022,299819.0,79.28755949960534,100.63908667487553,261.07110169083285,468.57126602442537
15724,LA VOIVRE,2022,299789.0,17.650590825428843,29.703548590860713,167.46814888833376,271.90512225682
15725,VARAMBON,2022,299756.0,23.723475827455122,73.10526437365735,190.5175421593332,275.8083321840954
15726,VERTRIEU,2022,299750.0,0.7725616233879752,20.747648492416765,52.72173310507866,85.51526516769094
15727,HEDOUVILLE,2022,299622.0,33.19848495625578,102.92994148244475,250.52118064085914,353.20365440464667
15728,MONISTROL D'ALLIER,2022,299591.0,60.219372366141144,76.16575131422657,76.16575131422657,47.43288797027632
15729,MORAGNE,2022,299567.0,44.42392803077784,68.30457719772348,149.17196922437097,224.01384457303553
15730,LESTRADE ET THOUELS,2022,299566.0,90.57694876867974,72.19009737087151,72.19009737087151,158.61217583480092
15731,PEYRAT-LA-NONIERE,2022,299563.0,45.191277753813196,56.05897215493214,102.92434105796522,125.70541654423121
15732,DIEBOLSHEIM,2022,299500.0,-4.525400387636438,10.652981903896315,68.04883796613213,133.17554732023294
15733,BLACQUEVILLE,2022,299442.0,33.55425716961777,45.29037016191248,110.54548522732065,216.93691786621505
15734,BORDERES LOURON,2022,299387.0,67.14978812258184,76.15870270015827,76.15870270015827,160.8196050075357
15735,VALLAN,2022,299380.0,7.9204637213058025,25.251544830413806,76.06756176596858,153.6065532109548
15736,LE PLESSIS FEU AUSSOUS,2022,299340.0,16.744993272362084,25.68861269734632,25.68861269734632,92.96323036460214
